country,region,year,ypp,school,avgage,exper,hum_cap,lf2,pop,sscap,kpw,lfpr
burundi,Sub-Saharan/Souther Africa,1980,480,0.90711,25.94969,19.04257,2.2486431727844924,2258.002,4130,318.90991818519234,321.59385989761734,0.5467317191283293
burundi,Sub-Saharan/Souther Africa,1990,550,1.00353,28.55999,21.55646,2.401853665831636,2890.434,5492,731.1237328884707,618.1077245977805,0.5262989803350329
burundi,Sub-Saharan/Souther Africa,2000,398.6766,2.10115,28.32071,20.21956,2.7080835294127463,3700,6055,661.9002002847723,497.5487509901343,0.611065235342692
central african republic,Sub-Saharan/Souther Africa,1960,704,0.19118,27.50015,21.30898,2.1437597928179,926.348,1605,902.7862619651002,902.7862619651002,0.5771638629283489
central african republic,Sub-Saharan/Souther Africa,1970,747,0.62391,28.32722,21.70331,2.2891821178631506,1096.437,1879,1145.5727825122635,1067.9421959541535,0.5835215540180947
central african republic,Sub-Saharan/Souther Africa,1980,706,1.56157,28.84063,21.27905,2.574370401634351,1235.347,2320,881.0378313155138,974.7588761305074,0.5324771551724138
central african republic,Sub-Saharan/Souther Africa,1990,579,2.65821,29.15832,20.50012,2.9352041267211146,1491.182,3008,768.2575668490778,822.7305162942218,0.4957386968085106
central african republic,Sub-Saharan/Souther Africa,2000,831.7219,3.15385,29.38546,20.23161,3.119142112283009,1800,3513,680.0255719369754,807.2848334866492,0.5123825789923142
chad,Sub-Saharan/Souther Africa,1960,756,0.04226,26.81289,20.77063,2.0788511304773074,1562.6,3064,233.20310399960363,233.20310399960363,0.5099869451697128
chad,Sub-Saharan/Souther Africa,1970,660,0.3215,26.79209,20.47059,2.144794835457337,1833.3,3652,344.5974710322725,282.3800394639348,0.5019989047097481
chad,Sub-Saharan/Souther Africa,1980,528,0.79426,26.76085,19.96659,2.2607852303591214,2234,4477,575.2951253429019,411.9572948767457,0.4989948626312263
chad,Sub-Saharan/Souther Africa,1990,399,1.19773,28.4866,21.28887,2.452343014472841,2851.3,5680,208.0850711084694,262.89728498774394,0.5019894366197183
chad,Sub-Saharan/Souther Africa,2000,591.1412,2.09997,28.9248,20.82483,2.7419079220598332,3700,8425,747.7490126167156,622.3728966419005,0.4391691394658754
congo,Sub-Saharan/Souther Africa,1960,1123,0.73709,28.19939,21.4623,2.3133865733449053,445.59,950,2663.2183544801683,2663.2183544801683,0.46904210526315787
congo,Sub-Saharan/Souther Africa,1970,1670,1.96382,29.722,21.75817,2.7422781046160716,545.62,1208,3414.665207904633,3638.9598622548147,0.45167218543046356
congo,Sub-Saharan/Souther Africa,1980,1931,3.75795,33.03601,23.27806,3.5841523407537306,702.65,1630,3658.861866236427,3940.651920453234,0.43107361963190183
congo,Sub-Saharan/Souther Africa,1990,2211,7.71417,32.76848,19.05431,4.9538893731284634,930.18,2276,4078.5687067514646,4278.993310671461,0.40869068541300524
congo,Sub-Saharan/Souther Africa,2000,405.5504,8.59865,31.56907,16.97042,5.048786917122638,1200,2831,-814.276333775103,2555.8944661816668,0.4238784881667255
gabon,Sub-Saharan/Souther Africa,1960,1789,0.68135,32.09683,25.41549,2.4527361565675583,276.53,460,2616.077060989335,2616.077060989335,0.6011521739130434
gabon,Sub-Saharan/Souther Africa,1970,3704,2.01257,32.92154,24.90897,2.9105963748584305,280.22,504,4347.128110614458,4593.790135782426,0.5559920634920635
gabon,Sub-Saharan/Souther Africa,1980,4797,3.08116,33.10702,24.02586,3.3137682965198465,362.08,797,10296.217050620353,9978.391450135738,0.4543036386449184
gabon,Sub-Saharan/Souther Africa,1990,3958,4.21692,34.33855,24.12163,3.836774347812414,467.52,1136,19529.110384322015,16594.620939865843,0.4115492957746479
gabon,Sub-Saharan/Souther Africa,2000,3732.438,5.57724,34.48011,22.90286,4.313777627801981,600,1208,6605.0616125851075,10129.944578690187,0.4966887417218543
gambia,Sub-Saharan/Souther Africa,1960,602,0.23407,27.05389,20.81982,2.135117328560712,194.3,372,144.8248213812681,144.8248213812681,0.5223118279569893
gambia,Sub-Saharan/Souther Africa,1970,722,0.45301,26.91343,20.46042,2.1824628787589324,245.46,463,344.20938687534385,289.7408176937051,0.5301511879049676
gambia,Sub-Saharan/Souther Africa,1980,1017,0.94395,27.92592,20.98197,2.355908669570574,330.12,634,790.3647042079019,716.259802674347,0.5206940063091483
gambia,Sub-Saharan/Souther Africa,1990,799,1.84993,29.25202,21.40209,2.6822591343248043,465.52,875,2559.5214043418955,1674.6479790872988,0.5320228571428571
gambia,Sub-Saharan/Souther Africa,2000,1127.292,2.77017,32.54927,23.7791,3.1659589642873165,700,1367,1697.916832511041,1685.9580803152203,0.5120702267739575
guinea,Sub-Saharan/Souther Africa,1960,559,0.11719,27.44731,21.33012,2.1234943286249544,1509.513,3850,1405.006056603535,1405.006056603535,0.39208129870129865
guinea,Sub-Saharan/Souther Africa,1970,467,0.48408,27.99837,21.5143,2.2385284320431116,1932.304,4490,1063.112003978247,1066.1766971282814,0.4303572383073497
guinea,Sub-Saharan/Souther Africa,1980,817,1.3764,26.48878,19.11238,2.3983996441585416,2309.688,4461,1045.1305339976927,1185.4133796511546,0.5177511768661736
guinea,Sub-Saharan/Souther Africa,1990,767,1.90082,26.89534,18.99451,2.5660924644135332,2843.221,5717,1092.4705931651754,1119.0427314280785,0.49732744446387966
guinea,Sub-Saharan/Souther Africa,2000,1326.631,1.92184,28.45897,20.53713,2.6614542927744393,3500,7466,1962.583785550771,1866.3072687266265,0.4687918564157514
guinea-bissau,Sub-Saharan/Souther Africa,1960,503,0.1335,27.89057,21.75707,2.1457838138184804,291.1401,540,3769.1398729643533,3769.1398729643533,0.5391483333333333
guinea-bissau,Sub-Saharan/Souther Africa,1970,699,0.45929,28.84119,22.38191,2.2677405876938663,283.592,526,4033.7698380311826,4464.272841379972,0.539148288973384
guinea-bissau,Sub-Saharan/Souther Africa,1980,471,0.97037,29.57734,22.60696,2.4383517530508736,411.7822,809,3335.7566913122487,3266.4400630702503,0.5090014833127318
guinea-bissau,Sub-Saharan/Souther Africa,1990,689,1.78994,29.1537,21.36377,2.658788319424609,497.0607,980,2529.214279433605,3186.9488995431448,0.5072047959183673
guinea-bissau,Sub-Saharan/Souther Africa,2000,481.1614,2.16811,30.67691,22.5088,2.8578225822741223,600,1286,19072.63942457614,3320.38191813305,0.4665629860031104
ivory coast,Sub-Saharan/Souther Africa,1960,1120,0.15602,25.82535,19.66934,2.0620907597009404,1662.8,3813,1415.1034818452833,1415.1034818452833,0.43608707054812484
ivory coast,Sub-Saharan/Souther Africa,1970,1615,0.83573,25.64544,18.80971,2.215337362442834,2316.3,5510,2478.3691583582972,2381.2837169195113,0.4203811252268603
ivory coast,Sub-Saharan/Souther Africa,1980,1790,1.69872,26.59865,18.89993,2.4921103957395814,3277.6,8194,4683.4969992028655,4253.24733957392,0.4
ivory coast,Sub-Saharan/Souther Africa,1990,1213,2.95257,26.66733,17.71477,2.8658242353122882,4460.4,11902,4122.544777448908,3635.673105999542,0.3747605444463115
ivory coast,Sub-Saharan/Souther Africa,2000,1044.808,3.66603,27.53395,17.86791,3.165234042691185,6400,15981,1352.9931127718266,2035.2555638639433,0.40047556473312057
lesotho,Sub-Saharan/Souther Africa,1960,313,0.61325,29.85933,23.24608,2.350411219808136,388.0855,871,52.848799711723046,52.848799711723046,0.4455631458094145
lesotho,Sub-Saharan/Souther Africa,1970,419,2.23091,29.94063,21.70972,2.8395767233742886,454.8461,1064,310.400963439537,240.3668596905886,0.42748693609022553
lesotho,Sub-Saharan/Souther Africa,1980,994,3.39482,31.31471,21.91988,3.3321042122467315,549.0429,1339,1118.7998981686824,1033.7358120582417,0.41003950709484693
lesotho,Sub-Saharan/Souther Africa,1990,972,4.79355,31.87613,21.08259,3.8520404695715813,662.7476,1768,3621.12166504112,2664.147246466064,0.37485723981900454
lesotho,Sub-Saharan/Souther Africa,2000,1711.56,5.69213,32.01844,20.32631,4.153062442283715,800,2143,9138.907710372638,8518.33911325467,0.3733084461035931
libya,Northern Africa,1960,1755.361,0.4637,30.37733,23.91363,2.3292755581889657,376.7892,1349,8935.90632129335,8935.90632129335,0.27931000741289846
libya,Northern Africa,1970,8978.606,1.60389,32.2668,24.66291,2.745474720275027,541.7443,1992,29070.16774687995,30213.023180801592,0.27195998995983933
libya,Northern Africa,1980,9582.235,3.43628,32.55108,23.11481,3.423412977177406,933.4523,3043,57901.36579802081,51764.88760271748,0.30675395990798554
libya,Northern Africa,1990,7130.083,6.89833,31.98392,19.08559,4.565312649081669,1183.291,4151,93177.72870113129,68978.52244155166,0.28506167188629244
libya,Northern Africa,2000,5915.734,8.00795,35.43469,21.42674,5.364429322670267,1500,5115,68476.55506077294,56309.40229209438,0.2932551319648094
madagascar,Sub-Saharan/Souther Africa,1960,1191,0.9162,28.95102,22.03482,2.3955700039023844,2758.6,5336,217.16731678582724,217.16731678582724,0.5169790104947526
madagascar,Sub-Saharan/Souther Africa,1970,1146,1.04722,29.87438,22.82716,2.4732099949577258,3430,6752,213.0594998763323,216.98983653884727,0.5079976303317536
madagascar,Sub-Saharan/Souther Africa,1980,984,1.47829,29.3664,21.88812,2.5758755609740716,4321.2,8714,226.92578877679202,212.382445787427,0.4958916685792977
madagascar,Sub-Saharan/Souther Africa,1990,675,2.05755,28.10777,20.05021,2.6826086554608146,5455.5,11673,97.91755678015939,128.07171958708358,0.46736057568748396
madagascar,Sub-Saharan/Souther Africa,2000,570.52,2.71865,27.92366,19.20501,2.8770486661054075,7300,15506,1936.9467318259153,1075.7702605155762,0.4707855023861731
mali,Sub-Saharan/Souther Africa,1960,535,0.09812,25.14402,19.04589,2.0177806110688103,2353.4,4175,482.17135159081,482.17135159081,0.563688622754491
mali,Sub-Saharan/Souther Africa,1970,419,0.24855,25.78657,19.53802,2.0817806308163274,2816.9,5335,987.4983576462045,695.4133480909043,0.5280037488284911
mali,Sub-Saharan/Souther Africa,1980,532,0.78014,25.4588,18.67866,2.192203714029513,3393.9,6590,859.4700213526323,878.8275821916196,0.5150075872534142
mali,Sub-Saharan/Souther Africa,1990,531,1.19135,25.43332,18.24197,2.292583849380483,4255.4,8460,1081.8967249588231,1011.682061779359,0.5030023640661938
mali,Sub-Saharan/Souther Africa,2000,543.025,1.2495,27.38982,20.14031,2.411952052654338,5300,10686,1758.7965012102097,1116.0822841491927,0.4959760434212989
mauritania,Sub-Saharan/Souther Africa,1960,780,0.04003,25.59742,19.55738,2.0252861515850857,522.26,1103,2601.8520066844503,2601.8520066844503,0.47349048050770626
mauritania,Sub-Saharan/Souther Africa,1970,872,0.14992,25.81896,19.66904,2.060392708856273,621.49,1289,3013.8634388582104,2984.557115259544,0.48214895267649344
mauritania,Sub-Saharan/Souther Africa,1980,885,0.48498,26.72925,20.24427,2.181903585199638,746.03,1551,4054.5446977563824,3739.8239019124803,0.4809993552546744
mauritania,Sub-Saharan/Souther Africa,1990,791,1.40146,27.66704,20.26557,2.4681194391755708,919.8,1969,5338.5541380479945,4557.360842174741,0.4671406805485018
mauritania,Sub-Saharan/Souther Africa,2000,1134.166,2.33225,29.35718,21.02493,2.840050972285774,1200,2668,2159.357974071235,3088.5521811777617,0.4497751124437781
namibia,Sub-Saharan/Souther Africa,1960,1790,1.07947,28.69591,21.61645,2.4292265147624184,298.27,768,9797.187128478026,9797.187128478026,0.38837239583333333
namibia,Sub-Saharan/Souther Africa,1970,2642,2.25638,28.77789,20.52151,2.7825756734327527,360.36,1016,16201.874846583662,15729.232715203967,0.3546850393700788
namibia,Sub-Saharan/Souther Africa,1980,2904,2.81399,27.00069,18.1867,2.8456400047159596,445.99,1066,37744.0783919446,30466.664600145305,0.4183771106941839
namibia,Sub-Saharan/Souther Africa,1990,2854,2.78567,31.8778,23.09213,3.1363760211386746,561.6,1439,11774.09902399795,19120.08209149098,0.390271021542738
namibia,Sub-Saharan/Souther Africa,2000,4426.685,6.98804,32.80663,19.81859,4.682667845646849,700,1771,11547.740863522704,15031.769751532216,0.3952569169960474
niger,Sub-Saharan/Souther Africa,1960,532,0.03569,24.76755,18.73185,1.986535168765954,1586.7,3234,490.263234537922,490.263234537922,0.4906307977736549
niger,Sub-Saharan/Souther Africa,1970,805,0.11364,24.39194,18.2783,1.986028071071143,2132.5,4146,882.0896280830435,838.5685002081032,0.5143511818620357
niger,Sub-Saharan/Souther Africa,1980,717,0.33498,24.71415,18.37917,2.0507383519766735,2787.4,5515,1506.4642791882168,1248.44180682763,0.5054215775158658
niger,Sub-Saharan/Souther Africa,1990,505,0.8728,25.44582,18.57302,2.2141095197985257,3757.3,7436,1117.971007044898,998.5315517087477,0.5052850995158688
niger,Sub-Saharan/Souther Africa,2000,522.4038,1.3163,25.44147,18.12517,2.324756494486071,5100,10076,354.6672208538641,589.3799362542723,0.5061532354108773
sierra leone,Sub-Saharan/Souther Africa,1961,878,0.27255,27.25818,20.98563,2.153366216865563,968.11,2346,84.68165620774293,84.68165620774293,0.41266410912190965
sierra leone,Sub-Saharan/Souther Africa,1970,1435,0.81151,27.025,20.21348,2.278006458082226,1067.7,2651,466.2227868530538,367.97490518906034,0.40275367785741234
sierra leone,Sub-Saharan/Souther Africa,1980,1139,1.65475,27.95065,20.2959,2.554960848359743,1249.1,3263,528.5879260639898,433.38697017946157,0.3828072326080294
sierra leone,Sub-Saharan/Souther Africa,1990,901,2.78272,28.128050000000002,19.34532,2.9110359080949584,1491.6,4136,503.16999839136827,440.744181283644,0.3606382978723404
sierra leone,Sub-Saharan/Souther Africa,2000,316.1918,3.28731,31.17245,21.88514,3.282295417358619,1900,5233,-3850.983976115217,641.7051275071449,0.3630804509841391
somalia,Sub-Saharan/Souther Africa,1960,1103,0.174,24.14031,17.96631,1.987139365974305,1412.8,2544,1595.1995729033586,1595.1995729033586,0.5553459119496855
somalia,Sub-Saharan/Souther Africa,1970,921,0.20195,24.56193,18.35999,2.0135871838010386,1728.5,3595,1846.6251933987885,1745.529666952684,0.4808066759388039
somalia,Sub-Saharan/Souther Africa,1980,744,0.33603,26.50478,20.16875,2.1353624540999676,2680.7,5746,1204.3316040082755,1383.9268344194832,0.46653324051514095
somalia,Sub-Saharan/Souther Africa,1990,775,1.04208,25.8667,18.82463,2.27823495358883,3443.4,7566,3188.702059951912,2631.1651571565903,0.4551149881046788
somalia,Sub-Saharan/Souther Africa,2000,760.8259,1.35269,25.81203,18.45934,2.3548456878678596,4146.722,7253,6907.0778680108515,2389.95027013414,0.5717250792775403
sudan,Sub-Saharan/Souther Africa,1970,817,0.67548,26.28657,19.61109,2.207911177446621,5169.4,14302,2260.3381433276427,2260.3381433276427,0.3614459516151587
sudan,Sub-Saharan/Souther Africa,1980,866,1.46372,26.81649,19.35277,2.439833745759819,6837.2,19152,3010.815794861823,2862.285016554999,0.35699665831244776
sudan,Sub-Saharan/Souther Africa,1990,757,2.25902,27.33413,19.07512,2.697227787025809,8927,25118,3415.3137207538684,3036.2543022250375,0.35540250019906044
sudan,Sub-Saharan/Souther Africa,2000,892.2108,2.9939,28.06125,19.06735,2.975824073094948,12400,35080,2688.7295782781957,2943.8914862204047,0.35347776510832385
tanzania,Sub-Saharan/Souther Africa,1960,319,0.38029,25.71127,19.33098,2.1091005985427724,5633.2,10027,294.7599042882155,294.7599042882155,0.561803131544829
tanzania,Sub-Saharan/Souther Africa,1970,424,0.75726,25.76525,19.00799,2.2021983247929247,7326.3,13513,618.7668377399041,570.3428191860689,0.5421668023384889
tanzania,Sub-Saharan/Souther Africa,1980,480,1.17327,28.7803,21.60703,2.459509893965514,9513.5,18098,1218.7327173488504,1036.4619660301569,0.5256658194275611
tanzania,Sub-Saharan/Souther Africa,1990,534,2.7281,26.75045,18.02234,2.8019286958499623,13117,23020,1216.5893575210005,1162.7794314468215,0.5698088618592528
tanzania,Sub-Saharan/Souther Africa,2000,364.3079,2.94326,26.73289,17.78964,2.867538510722266,17300,35306,1393.241401076007,1038.6363216775494,0.49000169942785926
togo,Sub-Saharan/Souther Africa,1960,367,0.46413,26.2438,19.77967,2.1542051163721054,699.47,1514,363.119114901946,363.119114901946,0.462001321003963
togo,Sub-Saharan/Souther Africa,1970,618,1.1089,27.42688,20.31798,2.3758576782977374,906.98,2020,969.8352468136572,905.211397583123,0.449
togo,Sub-Saharan/Souther Africa,1980,731,2.1503,30.32023,22.16993,2.8334555239549366,1140.1,2615,2994.123882472085,2423.6841238415377,0.43598470363288716
togo,Sub-Saharan/Souther Africa,1990,641,4.5663,30.38392,19.81762,3.6665530599490554,1471.5,3638,2572.418505028797,2470.002206041787,0.40448048378229795
togo,Sub-Saharan/Souther Africa,2000,996.6915,5.25507,31.07079,19.81572,3.9305367729408136,1900,5019,1479.5819003415268,2076.091353844926,0.3785614664275752
zaire,Sub-Saharan/Souther Africa,1950,332,0.27643,26.37638,20.09995,2.115271556998109,6823.938,12766,148.69062989573268,148.69062989573268,0.534540028199906
zaire,Sub-Saharan/Souther Africa,1960,489,0.8608,26.7116,19.8508,2.275327504354538,8545.156,15986,336.2287662634282,305.46859434673297,0.5345399724759164
zaire,Sub-Saharan/Souther Africa,1970,686,1.66724,28.9378,21.27056,2.610644954990717,9819.73,19769,347.98160069671394,379.609245281761,0.49672365825282006
zaire,Sub-Saharan/Souther Africa,1980,476,2.96859,29.2988,20.33021,3.049001012249515,12088.07,27009,866.1696005855276,572.8862764828255,0.4475571105927654
zaire,Sub-Saharan/Souther Africa,1990,424,4.71881,28.37267,17.65386,3.540631142160368,15932.66,36180,766.6853557728293,666.0400346798276,0.44037202874516307
zaire,Sub-Saharan/Souther Africa,2000,468.7887,4.81169,26.57899,15.7673,3.402250076692534,21000,51965,288.4318585841665,428.3740261383217,0.4041181564514577
albania,Eastern Europe,1990,1885.712,9.11804,34.74684,19.6288,5.573091907400263,1584,3300,11752.229636900975,13484.306529060821,0.48
albania,Eastern Europe,2000,2440.176,9.51907,35.89019,20.37112,5.819294299441829,1701.766,3490,7423.758123244795,10872.895090833652,0.4876120343839542
armenia,Eastern Europe,1990,3760.91,7.62811,38.25135,24.62325,5.456873463437338,1632,3400,-430313.0252565357,16477.136940202112,0.48
armenia,Eastern Europe,2000,1766.55,8.9721,37.12773,22.155639999999998,5.8077660728603835,1860,3344,-157519.32499472686,14500.207456166838,0.55622009569378
azerbaijan,Eastern Europe,1990,2994.043,7.80716,38.37071,24.56355,5.551460243007475,2982,7100,50614.51269821719,14991.283305192272,0.42
azerbaijan,Eastern Europe,2000,1897.151,10.09201,37.76755,21.67554,6.210963270880823,3600,7748,40604.088791295275,18194.073500226303,0.4646360351058338
belarus,Eastern Europe,1990,5588.337,9.82968,39.91871,24.08903,6.363814743630124,5459,10300,38730.44615567841,22173.6245630599,0.53
belarus,Eastern Europe,2000,5189.669,10.9449,40.33776,23.39286,6.787902610737642,5410.065,10367,41859.54715427172,31013.662790460614,0.5218544419793575
estonia,Eastern Europe,1990,4738.846,8.7018,39.41053,24.70873,5.950290250711868,816,1600,25270.545078223746,19540.354313366555,0.51
estonia,Eastern Europe,2000,6220.73,10.3595,40.40231,24.04281,6.592449638467691,766.0082,1431,34347.87808034562,30262.994464138847,0.5352957372466807
georgia,Eastern Europe,1990,2994.043,9.08683,39.37305,24.28621,6.069025205497127,2035,5500,309938.56591345044,17017.13171844894,0.37
georgia,Eastern Europe,2000,1697.813,10.5852,38.57529,21.99008,6.461154390178882,2500,5020,82627.5979652545,12066.869824951435,0.49800796812749004
kazakhstan,Eastern Europe,1990,3663.012,8.87926,38.66679,23.78753,5.936857779155425,8064,16800,24964.493204657054,16048.230779641648,0.48
kazakhstan,Eastern Europe,2000,3773.68,10.92724,38.33503,21.40779,6.539972757888776,7300,16733,24117.123579506253,21321.741318700828,0.43626367059104765
kyrgyzstan,Eastern Europe,1990,1921.312,5.03734,34.35632,23.31898,4.114091367891211,1890,4500,16884.054142718644,9620.078716789954,0.42
kyrgyzstan,Eastern Europe,2000,1780.297,7.45908,37.77113,24.31204,5.3391208255102995,2141.921,4685,10291.949124604651,9236.894171475804,0.45718697972251865
latvia,Eastern Europe,1990,6151.25,8.01133,40.61994,26.60861,5.825728173703581,715,1300,24160.336719396546,23519.642180406598,0.55
latvia,Eastern Europe,2000,4784.119,8.70416,41.60908,26.90492,6.128585666003048,1300,2405,19820.02622670406,19413.835802028807,0.5405405405405406
lithuania,Eastern Europe,1990,4413.563,8.65461,39.13888,24.48427,5.911200848302772,1924,3700,26295.864375489113,17849.088203233772,0.52
lithuania,Eastern Europe,2000,4784.119,9.84175,40.46886,24.62711,6.4220347067182395,1906.753,3621,26181.907419893156,22953.545698825677,0.5265818834576084
moldova,Eastern Europe,1990,3785.385,8.04366,37.74212,23.69846,5.600808711038265,2112,4400,-121500.83753114271,16584.366634775288,0.48
moldova,Eastern Europe,2000,1539.717,9.89665,36.45523,20.55858,5.994024162495239,2155,4431,-66680.13224130277,19971.696027452992,0.48634619724667116
slovak republic,Eastern Europe,1990,3151.041,7.90908,39.27494,25.36585,5.67476413279138,2444,5200,6466.604154899498,12189.559549759988,0.47
slovak republic,Eastern Europe,2000,7561.108,9.16288,39.71182,24.54894,6.125087242482727,3000,5408,23083.441962385146,23412.81831413452,0.5547337278106509
tajikistan,Eastern Europe,1990,1778.478,7.68797,36.27297,22.585,5.308901818377322,1980,5500,-1498723.3883340145,10389.055894003155,0.36
tajikistan,Eastern Europe,2000,728.6158,11.17231,35.37105,18.19874,6.201052278571009,2400,6441,-406810.76778761565,7712.90946691817,0.37261294829995345
turkmenistan,Eastern Europe,1990,2887.987,7.65614,37.09426,23.43812,5.370467701609564,1216,3800,25975.69257332235,18979.086038545844,0.32
turkmenistan,Eastern Europe,2000,2776.989,9.92969,36.28848,20.35879,5.982526677221138,2300,4518,24590.93261470635,19036.99796742582,0.5090748118636564
ukraine,Eastern Europe,1990,4225.925,9.72638,39.59315,23.86677,6.296934955432844,25865.57,52000,109903.28898724896,17425.357415851282,0.49741480769230767
ukraine,Eastern Europe,2000,2550.156,10.75362,38.97359,22.21997,6.563513144988456,25100,49153,73530.56041326109,21372.23973607996,0.5106504180823144
uzbekistan,Eastern Europe,1990,2276.126,7.73783,37.09165,23.35382,5.407322210568019,8151,20900,26256.69185491326,12273.31232185853,0.39
uzbekistan,Eastern Europe,2000,1635.949,10.34256,36.24731,19.90475,6.093605849393004,10450.79,24756,15201.4061874433,11192.478200503469,0.42215180158345456
puerto rico,Latin America,1960,3102,3.70267,34.32758,24.62491,3.635039581783274,635,2397,23347.923437102127,23347.923437102127,0.2649144764288694
puerto rico,Latin America,1970,5780,8.47584,35.36124,20.8854,5.478574832091421,765,2710,41382.14779357625,41267.37211514041,0.2822878228782288
puerto rico,Latin America,1980,6924,10.12737,36.16894,20.04157,6.022810434710291,907,3206,54975.32507562767,53021.00809993249,0.28290704928259514
puerto rico,Latin America,1990,8727,10.63221,36.44432,19.81211,6.202336029256285,1124,3501,32454.929884996604,41755.2449336241,0.32105112824907167
puerto rico,Latin America,2000,13822.12,10.71734,37.48123,20.76389,6.364871224563059,1500,3916,42210.23899727968,45819.995622000424,0.3830439223697651
cyprus,Southern Europe,1950,734.553,1.16167,34.59115,27.42948,2.6825284466611437,237.12,494,1765.3921489188192,1765.3921489188192,0.48
cyprus,Southern Europe,1960,981.9311,2.71238,35.45838,26.746,3.276058424735036,275.04,573,3860.700504417094,3392.2557612485425,0.48
cyprus,Southern Europe,1970,1891.264,5.29467,36.08307,24.7884,4.321756859397328,289.92,604,6782.922658242871,6723.51374496018,0.48
cyprus,Southern Europe,1980,3363.458,7.06558,36.30516,23.23958,5.04263619549714,300.96,627,11684.609158123425,11756.076269125675,0.48
cyprus,Southern Europe,1990,6644.933,7.94038,36.1416,22.20122,5.408182043154379,326.88,681,26173.18491164178,25508.353897819048,0.48
cyprus,Southern Europe,2000,13115.09,8.35523,37.72723,23.37201,5.689907548844499,377.3,758,35542.19007619043,38407.828519783114,0.49775725593667547
jordan,Middle East,1960,1162,2.43406,28.84191,20.40785,2.8428782293303234,313.2667,1695,3605.877013429813,3605.877013429813,0.18481811209439528
jordan,Middle East,1970,1422,4.10511,28.88002,18.77491,3.4185825291524936,412.9004,2299,5939.254179247071,5528.345683592973,0.1796
jordan,Middle East,1980,3384,4.84208,29.77467,18.93259,3.6961953247922414,544.2225,2181,13500.392260464068,13107.622563476254,0.24952888583218705
jordan,Middle East,1990,2919,7.17198,28.22381,15.05182,4.2327207940148455,903.5118,3278,22475.56527390074,18132.918234928402,0.27562898108602807
jordan,Middle East,2000,2776.989,6.23336,33.19547,20.96211,4.4442272196299255,1500,4999,28897.01655049591,22630.958720831055,0.30006001200240046
kuwait,Middle East,1980,20018,4.36585,31.29642,20.93056,3.6779370104415148,450.2306,1375,231390.42225040772,231390.42225040772,0.32744043636363634
kuwait,Middle East,1990,9733,6.57219,29.02071,16.44852,4.139624155415213,798.72,2048,116190.35577977993,101561.9239960332,0.39
kuwait,Middle East,2000,19886.72,6.82558,31.2761,18.45052,4.46553487505796,800,1974,58883.803486051,93488.55852672357,0.40526849037487334
malaysia,Asia,1960,1420,2.11568,28.96794,20.85226,2.749216604488745,2804.194,8197,3523.163482803871,3523.163482803871,0.34210003659875565
malaysia,Asia,1970,2154,3.41756,28.49575,19.07819,3.1504301529291565,3696.061,10853,7908.491675133406,7293.75815209092,0.34055662028932093
malaysia,Asia,1980,3799,4.44572,29.54493,19.09922,3.5647074899677396,5315.287,13764,15971.432461452527,14977.219897687128,0.3861731328102296
malaysia,Asia,1990,5124,5.46953,32.51302,21.04349,4.120996487439618,7143.302,17763,30495.389378009135,27318.175662474314,0.4021450205483308
malaysia,Asia,2000,5746.442,6.8203,34.9024,22.08209,4.819070176436121,9600,21793,37119.05293899292,33139.42844418832,0.4405084201349057
nepal,Asia,1960,628,0.02252,27.7948,21.77229,2.1147201775786297,5090.152,9403,258.18105257153115,258.18105257153115,0.5413327661384665
nepal,Asia,1970,670,0.4965,27.46982,20.97332,2.218417047760877,5907.329,11350,549.227387842049,450.34960939019356,0.5204695154185022
nepal,Asia,1980,892,0.96919,29.09664,22.12745,2.4167977014059954,7061.044,14640,1006.5149357547397,905.3692581164385,0.48231174863387977
nepal,Asia,1986,959,2.41645,31.60294,23.18649,2.989798518454976,8692.133,17098,1868.188868076383,1372.4526587939615,0.5083713299801146
nepal,Asia,2000,934.8279,4.10041,34.22166,24.12125,3.791868858250338,10700,24702,4583.972495459196,3489.9202891566656,0.433163306614849
oman,Middle East,1970,6633,0.02742,24.60941,18.58199,1.9773943634671107,195.1579,654,12724.10428783316,12724.10428783316,0.29840657492354744
oman,Middle East,1980,6521,0.0311,27.37085,21.33975,2.099535227507676,294.8257,988,31059.62798063343,25014.593571417114,0.2984065789473684
oman,Middle East,1990,7564,1.44075,31.97969,24.53894,2.681099308079714,411.88,1471,46411.596077354865,42053.255727696465,0.28
oman,Middle East,2000,7120.543,4.65617,30.27277,19.6166,3.6837343254200925,644.4588,2533,36584.537016959344,38669.33270377718,0.2544251085669167
saudi arabia,Middle East,1960,3884,0.22899,24.70467,18.47568,2.026450012766285,1216.387,4075,2421.706642334511,2421.706642334511,0.2984998773006135
saudi arabia,Middle East,1970,7838,0.43759,25.54391,19.10632,2.1145964700667212,1650.663,5745,5937.412715855015,5791.797590325703,0.28732167101827677
saudi arabia,Middle East,1980,13750,1.16924,27.49499,20.32575,2.3955386221408843,2819.572,9372,22309.558933214983,20172.7049548436,0.3008506188647034
saudi arabia,Middle East,1990,6885,2.63408,30.01299,21.37891,2.9780895371143017,4378.708,14435,138587.78748206253,39772.49361875845,0.3033396605472809
saudi arabia,Middle East,2000,7595.477,4.67153,29.6832,19.01167,3.6396626544320294,6800,22024,38764.65769927476,39500.60949268298,0.3087540864511442
